PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
106,9/2/18,1:49:06 PM,4,2,"Blendinger, Kyle",8899567,Right,NOR_TAR,"McGee, Ashton",8899474,Left,NOR_TAR2,Undefined,3,Top,1,0,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,78.38741567,1.776833992,-2.338353752,,58.6175452,8:00,4.369000931,1.711496664,5.9325714,-50.174751,-5.090586711,-11.36090762,1.751659336,-1.453731332,72.6305423,-7.673283451,-4.520029771,0.483262983,,,,,,,,,,,,5.508045388,-3.178542489,-1.518501176,50,4.48228933,5.08841475,-113.9244348,1.905326453,7.28862236,19.58259335,-36.38011336,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,7d0d7194-aed8-11e8-ae34-484d7efbbbf7
107,9/2/18,1:49:54 PM,4,3,"Blendinger, Kyle",8899567,Right,NOR_TAR,"McGee, Ashton",8899474,Left,NOR_TAR2,Undefined,3,Top,1,1,1,Undefined,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.72802469,-0.318424217,-3.709305472,2048.158442,239.0073961,2:00,4.918289684,1.563602094,6.53710913,-24.29064496,8.94134307,12.2533678,2.588733235,-0.76198162,82.63945494,-4.951645324,-1.306725149,0.414905966,,,,,,,,,,,,-7.802506253,5.034689308,-1.311322202,50,4.885849396,8.017461531,-131.6781409,-1.472154443,-13.67304284,28.46269799,-23.35130362,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,9806d754-aed8-11e8-ae34-484d7efbbbf7
108,9/2/18,1:50:14 PM,4,4,"Blendinger, Kyle",8899567,Right,NOR_TAR,"McGee, Ashton",8899474,Left,NOR_TAR2,Undefined,3,Top,1,1,2,Undefined,Undefined,InPlay,Undefined,GroundBall,Out,1,1,,89.91999594,-0.535645135,-2.936974824,1946.581696,241.1721431,2:00,4.872295999,1.716870301,6.352156065,-26.18117258,7.872211236,11.45449468,2.178863613,0.017959755,81.93054793,-5.51736046,-0.700494449,0.420002287,,,,,,,,,,,,-7.111738258,4.480817207,-1.509255388,50,4.821209142,6.216834134,-130.570674,-2.052684531,-12.24128557,28.24779207,-24.46131209,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,a0db4f4e-aed8-11e8-ae34-484d7efbbbf7
109,9/2/18,1:50:59 PM,5,1,"Blendinger, Kyle",8899567,Right,NOR_TAR,"Sabato, Aaron",1000013477,Right,NOR_TAR2,Undefined,3,Top,2,0,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.94849095,-0.435324605,-5.214774104,2134.385334,238.7247932,2:00,4.93839988,1.478756312,6.537560785,-23.7652289,9.370014911,12.8514196,2.546673877,-2.183728173,82.92327886,-4.9574612,-2.705513209,0.414301593,,,,,,,,,,,,-8.523866995,5.298517815,-1.121992268,50,4.897979948,11.48074879,-131.7545325,-1.724150659,-14.98867728,27.89850988,-22.85694241,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,bbbf3f12-aed8-11e8-ae34-484d7efbbbf7
110,9/2/18,1:51:37 PM,5,2,"Blendinger, Kyle",8899567,Right,NOR_TAR,"Sabato, Aaron",1000013477,Right,NOR_TAR2,Undefined,3,Top,2,1,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,77.99074842,1.568389135,-0.897917459,2058.723952,61.77448371,8:00,4.472343777,1.502269958,5.757222267,-52.24029699,-6.071516805,-15.12880889,1.48011264,-0.662985375,71.71847604,-8.292453675,-3.817467203,0.489041504,,,,,,,,,,,,7.847430868,-3.674844615,-1.418469249,50,4.570228542,2.374863048,-113.3273737,1.35684744,10.18135078,21.16922598,-36.94183596,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,d6842f47-aed8-11e8-ae34-484d7efbbbf7
111,9/2/18,1:51:58 PM,5,3,"Blendinger, Kyle",8899567,Right,NOR_TAR,"Sabato, Aaron",1000013477,Right,NOR_TAR2,Undefined,3,Top,2,2,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,79.06543505,2.643606971,-2.703848642,2252.438119,59.00506096,8:00,4.450283543,1.677252867,5.744329223,-51.59944599,-6.399303566,-14.07533712,2.512343394,-2.082295933,72.37986146,-7.114530644,-5.417816547,0.483884176,,,,,,,,,,,,6.749840908,-4.173718169,-1.443859824,50,4.638483785,5.987218444,-114.6579477,3.540781254,8.943920445,22.11559751,-37.70446087,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,df72e1ce-aed8-11e8-ae34-484d7efbbbf7
112,9/2/18,1:52:18 PM,5,4,"Blendinger, Kyle",8899567,Right,NOR_TAR,"Sabato, Aaron",1000013477,Right,NOR_TAR2,Undefined,3,Top,2,3,0,Undefined,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,89.41784134,-0.27167973,-4.658384178,2101.391908,258.122412,2:30,4.912855241,1.535021349,6.534137531,-29.65851375,4.706064014,14.41018828,2.155064077,-1.473851458,81.33462948,-5.951798749,-1.831686074,0.421917,,,,,,,,,,,,-9.29471189,2.692772192,-1.2173029,50,4.881556196,9.956118245,-129.6144507,-1.559576464,-15.74454546,28.16807502,-27.61269424,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,ef5b8a70-aed8-11e8-ae34-484d7efbbbf7
113,9/2/18,1:53:00 PM,6,1,"Blendinger, Kyle",8899567,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,3,Top,2,0,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,79.49763936,3.901436577,-2.494788174,1743.289743,290.5524615,3:45,4.165410021,1.995602423,6.23767984,-46.71510316,-3.056179006,13.37998824,3.794140171,0.874112838,72.65548494,-5.014452047,0.112932625,0.475562973,,,,,,,,,,,,-7.954800662,-2.694719056,-1.816129509,50,4.433677553,4.503153478,-115.3002388,6.399059414,-10.74005019,20.84682046,-35.81228151,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,033bfa18-aed9-11e8-ae34-484d7efbbbf7
114,9/2/18,1:53:21 PM,6,2,"Blendinger, Kyle",8899567,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,3,Top,2,1,0,Undefined,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.64993527,0.592018404,-3.656981554,2075.229711,253.5785698,2:30,4.702499637,1.749571371,6.636797894,-28.87580234,5.59998305,13.77073011,2.810346512,-0.391165499,81.19938624,-4.92838607,-0.962803495,0.422599134,,,,,,,,,,,,-8.58363179,2.951602536,-1.50755622,50,4.730887975,7.675299406,-128.7702914,0.451132893,-14.46636219,25.80549742,-27.19958642,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,14ddc1d1-aed9-11e8-ae34-484d7efbbbf7
115,9/2/18,1:53:40 PM,6,3,"Blendinger, Kyle",8899567,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,3,Top,2,1,1,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,79.2951503,2.261480688,-3.15054816,1614.185986,293.3020064,3:45,4.171158236,1.895325089,6.353393031,-46.3215365,-2.604236576,10.37241722,2.323919487,-0.099224711,72.5609879,-6.583138636,-1.133076659,0.475880801,61.58161683,56.96877929,-155.2220527,4774.769282,-100.4481668,56.53962983,-44.83472896,157.9989825,34.17597305,-155.9112815,3.764083862,-6.553370801,-2.035627997,-1.671930036,50,4.313368301,5.959652244,-115.1204158,3.1583821,-8.792813362,21.40788555,-34.90529902,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,1e0a72ee-aed9-11e8-ae34-484d7efbbbf7
116,9/2/18,1:54:03 PM,6,4,"Blendinger, Kyle",8899567,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,3,Top,2,1,2,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,1,0,,89.72557396,-0.558945094,-4.516689265,2102.177134,227.9447965,1:30,4.904778088,1.592686512,6.62214206,-23.88746119,10.14504698,9.419551339,2.392359384,-1.720373967,81.50764082,-5.119250642,-2.667881653,0.419873531,,,,,,,,,,,,-6.528843078,5.792822528,-1.289716681,50,4.857026349,9.885278504,-130.0630137,-1.965197075,-11.12972011,28.50760479,-22.29902283,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,2e01693b-aed9-11e8-ae34-484d7efbbbf7
117,9/2/18,1:55:22 PM,1,1,"Love, Austin",1000017398,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,3,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,82.28654703,-1.972267212,-3.60125115,1973.638938,190.3283471,12:15,6.130061521,2.716813191,6.772353915,-26.04151698,14.25490753,2.239718126,2.154223828,-0.378269211,74.87494517,-6.933735759,-3.16010145,0.456882764,,,,,,,,,,,,-2.329271114,8.548632817,-2.482918519,50,5.991455918,7.428711812,-119.3348547,-4.765214269,-3.332827268,24.62770532,-19.94227511,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,5ca2030c-aed9-11e8-ae34-484d7efbbbf7
118,9/2/18,1:55:30 PM,1,2,"Love, Austin",1000017398,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,3,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,84.37272831,-3.19338625,-4.206296451,2045.141877,198.0742365,12:30,5.892155402,3.294587177,6.715351575,-23.57377601,14.91421629,4.230993865,1.002761791,-0.18307094,76.9013495,-7.658366952,-3.373659315,0.44651304,,,,,,,,,,,,-3.591210689,9.246126704,-3.017572242,50,5.67103597,8.820152829,-122.1452162,-7.428137332,-5.393201217,25.39322544,-18.28841886,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,5ca2030d-aed9-11e8-ae34-484d7efbbbf7
119,9/2/18,1:55:40 PM,1,3,"Love, Austin",1000017398,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,3,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,77.52022838,1.094700801,-3.51720663,2139.307967,178.5329305,12:00,6.006792658,2.9771763,6.532386615,-36.79195745,8.964469244,-0.171257151,3.910774626,-0.268003257,70.5042394,-5.94343964,-3.550880927,0.486852684,,,,,,,,,,,,-0.950967851,4.64491504,-2.733238765,50,6.067404114,6.916277255,-112.4223604,1.160108674,-1.209107203,21.6243547,-26.26827558,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,6593177e-aed9-11e8-ae34-484d7efbbbf7
120,9/2/18,1:55:52 PM,1,4,"Love, Austin",1000017398,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,3,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,76.3989729,0.327735414,-3.899370765,1792.132841,243.7830467,2:15,5.600452997,3.276902503,7.223471135,-38.94945289,7.288725246,9.900139764,2.60525868,0.619264435,69.02158559,-7.257025955,-1.916926431,0.489408914,,,,,,,,,,,,-6.87580078,4.054382655,-3.055287519,50,5.608710112,7.231497246,-110.8515888,-0.269865313,-8.417588886,22.79622887,-27.21053558,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,6e842c04-aed9-11e8-ae34-484d7efbbbf7
121,9/2/18,1:56:04 PM,1,5,"Love, Austin",1000017398,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,3,Bottom,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,84.85741222,-2.241683442,-3.038112663,2040.521288,195.5535881,12:30,6.182050205,2.919781601,6.595780995,-20.01143873,18.10359261,4.515570699,2.47852036,0.53197072,77.04906832,-6.02323899,-2.150019702,0.444344347,,,,,,,,,,,,-3.405435021,10.70069464,-2.714234226,50,6.020413349,6.356622109,-123.0765911,-5.302084442,-5.185216115,26.09983528,-15.88085431,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,763f45d9-aed9-11e8-ae34-484d7efbbbf7
122,9/2/18,1:56:38 PM,1,6,"Love, Austin",1000017398,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,3,Bottom,0,0,0,Undefined,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.20870985,-1.743888281,-2.819070022,2039.289085,210.7143618,1:00,6.003688932,2.843582153,6.880928977,-19.60367587,15.29487092,8.017356359,2.794382832,0.983575193,79.92609962,-5.483763847,-1.22667591,0.425182313,,,,,,,,,,,,-5.334753979,9.096323882,-2.667455336,50,5.885960757,5.983035978,-128.0348322,-4.368703575,-8.776290923,28.64115053,-17.20953753,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,896f422b-aed9-11e8-ae34-484d7efbbbf7
123,9/2/18,1:56:51 PM,1,7,"Love, Austin",1000017398,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,3,Bottom,0,0,1,Undefined,Undefined,InPlay,Undefined,Bunt,Single,1,0,,81.8736627,-1.139463736,-3.606726293,1965.265143,220.54177,1:15,5.633521052,3.231720778,7.375887337,-30.26264037,9.680077422,6.610305628,2.060786449,0.553700786,74.0818578,-7.021458328,-2.285816962,0.454873173,,,,,,,,,,,,-4.925518123,5.905730144,-3.035963508,50,5.56339644,7.278177188,-118.8787799,-3.057067673,-6.943779038,25.95039689,-23.84840968,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,92487e6d-aed9-11e8-ae34-484d7efbbbf7
124,9/2/18,1:58:31 PM,1,8,"Love, Austin",1000017398,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,3,Bottom,1,0,0,Undefined,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.69809964,-2.18509946,-3.990530747,2227.773611,211.0478999,1:00,5.862742641,2.929919489,6.755077207,-22.51807998,12.11091998,6.292567197,1.983787517,-0.166661165,80.82352285,-6.47286988,-2.753691235,0.423537134,,,,,,,,,,,,-4.65767547,7.385620039,-2.670716487,50,5.710766016,8.723108761,-128.6048481,-5.52746654,-7.766265075,27.76468922,-19.85917533,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,c8283442-aed9-11e8-ae34-484d7efbbbf7
125,9/2/18,1:58:53 PM,1,9,"Love, Austin",1000017398,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,3,Bottom,1,0,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,83.3510471,0.942098495,-3.669280135,1909.67813,228.7153759,1:30,5.478833796,3.344021169,7.472026154,-28.85048974,9.158050411,8.351881511,3.905291101,0.772560846,75.88914572,-4.66705343,-2.000799709,0.443723176,,,,,,,,,,,,-5.822152406,4.973149564,-3.150690652,50,5.52183991,7.482049133,-121.1099191,1.337549845,-8.616007649,24.45317236,-24.81445168,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,da0a5d9f-aed9-11e8-ae34-484d7efbbbf7
126,9/2/18,1:59:07 PM,1,10,"Love, Austin",1000017398,Right,NOR_TAR2,"Inclan, Clemente",8899681,Left,NOR_TAR,Undefined,3,Bottom,1,1,1,Undefined,Undefined,InPlay,Undefined,LineDrive,Single,0,0,,81.12556107,-0.042868114,-3.674818062,1914.290202,216.3363878,1:15,5.688700692,3.095374681,7.532814222,-31.48538434,8.739623795,5.05749879,3.003026706,0.228261336,73.68482345,-6.177224234,-2.665218852,0.456477724,99.45753437,8.010400774,27.26021868,2488.587419,94.75319023,3.181058285,55.87296269,127.7223139,127.7223139,31.27343745,1.006054688,-4.023060594,5.038740814,-2.905521487,50,5.67917721,7.414608738,-117.8861881,-0.776702633,-5.60555597,24.47330927,-25.15328837,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,e2f90fac-aed9-11e8-ae34-484d7efbbbf7
127,9/2/18,1:59:48 PM,2,1,"Love, Austin",1000017398,Right,NOR_TAR2,"Holtzapple, Jake",8899290,Right,NOR_TAR,Undefined,3,Bottom,1,0,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,80.88675731,-0.105741719,-4.544697609,2250.88008,140.9328186,10:45,5.753534701,3.019498002,7.033680283,-34.23513132,6.908961746,-4.032080894,2.767614804,-1.473442032,74.07558587,-6.681747423,-5.338751656,0.461663208,,,,,,,,,,,,0.952701756,3.93161678,-2.743051941,50,5.736455486,9.467800548,-117.335201,-1.094275405,1.323727509,22.89460894,-26.7112799,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,fc10cb2b-aed9-11e8-ae34-484d7efbbbf7
128,9/2/18,2:00:06 PM,2,2,"Love, Austin",1000017398,Right,NOR_TAR2,"Holtzapple, Jake",8899290,Right,NOR_TAR,Undefined,3,Bottom,1,1,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,80.00972025,-0.15194672,-2.598864739,2270.735878,43.76530267,7:30,5.460959609,3.010755936,6.623867415,-45.73676097,-3.598068475,-5.004547413,1.444021628,0.194496228,74.28158669,-8.843151488,-3.569498548,0.46720991,,,,,,,,,,,,2.082647962,-1.929962523,-2.832821027,50,5.431903422,5.454533147,-116.4188094,-1.626950096,2.874677523,20.68058953,-34.83797447,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,0637daab-aeda-11e8-ae34-484d7efbbbf7
129,9/2/18,2:00:22 PM,2,3,"Love, Austin",1000017398,Right,NOR_TAR2,"Holtzapple, Jake",8899290,Right,NOR_TAR,Undefined,3,Bottom,1,2,0,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,86.38850815,-0.687073963,-3.004997168,2186.962025,226.2939216,1:30,5.697015798,2.984032572,6.578284387,-27.68728814,8.570496256,7.42067194,2.74337579,0.874751752,79.51237427,-5.944808571,-1.563249748,0.433383277,97.43333395,3.738725425,-45.02212342,4122.08267,,,,87.56145559,84.40548954,-47.52222599,0.670877075,-4.871355297,4.916659026,-2.781175175,50,5.638156569,6.313405715,-125.5819369,-2.31307578,-7.827843298,23.9477675,-24.27340611,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,0fae76d6-aeda-11e8-ae34-484d7efbbbf7
130,9/2/18,2:00:56 PM,2,4,"Love, Austin",1000017398,Right,NOR_TAR2,"Holtzapple, Jake",8899290,Right,NOR_TAR,Undefined,3,Bottom,1,2,1,Undefined,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.88655159,-2.095029386,-4.159477591,2180.056874,211.2685461,1:00,5.77126907,2.822219754,6.88226936,-20.40480969,14.06266553,7.491231928,2.165317481,-0.312748767,80.56612636,-5.990366827,-2.678259683,0.422548198,,,,,,,,,,,,-5.450440252,8.515891072,-2.561237707,50,5.631030512,9.074091032,-128.8313164,-5.232600383,-9.078746124,28.99230157,-17.98921036,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,21930322-aeda-11e8-ae34-484d7efbbbf7
131,9/2/18,2:01:14 PM,2,5,"Love, Austin",1000017398,Right,NOR_TAR2,"Holtzapple, Jake",8899290,Right,NOR_TAR,Undefined,3,Bottom,1,2,2,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,82.10078056,-0.676342878,-3.995926346,2370.203613,136.462874,10:30,5.80570513,3.048818308,6.742168301,-34.85795218,5.104577238,-3.32687926,2.247274467,-0.897423297,75.94243577,-7.298766238,-4.641437423,0.454985968,,,,,,,,,,,,0.804350184,3.022492293,-2.785112865,50,5.747801789,8.446180689,-119.2566871,-2.376506439,1.165714865,21.57437941,-27.79366267,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,2a81b4c4-aeda-11e8-ae34-484d7efbbbf7
132,9/2/18,2:01:48 PM,2,6,"Love, Austin",1000017398,Right,NOR_TAR2,"Holtzapple, Jake",8899290,Right,NOR_TAR,Undefined,3,Bottom,1,2,2,Undefined,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,89.7548754,-2.012025516,-3.946215067,2305.26197,209.4997207,1:00,6.201299302,3.106685637,6.874786025,-13.56181417,20.63386542,10.61293416,3.278919264,0.446762387,80.16291395,-4.577073235,-1.827743558,0.420878885,87.85551879,29.62279182,-2.004888184,3497.769819,109.9990249,57.11349543,-0.388429902,317.3555756,312.8694385,4.880516026,4.600927124,-7.287341767,12.26302349,-2.859605995,50,6.068100612,8.535664869,-129.9957883,-4.805720948,-12.20242796,32.70324366,-11.63999574,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,4554f2d8-aeda-11e8-ae34-484d7efbbbf7
133,9/2/18,2:03:19 PM,3,1,"Love, Austin",1000017398,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,3,Bottom,2,0,0,Undefined,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.06545101,-2.318761502,-3.513634861,2217.397998,204.7140404,12:45,5.874584886,2.824653996,6.58102676,-16.74272787,16.94570587,7.060804523,2.372994947,0.222749934,82.14635344,-5.469201161,-2.130486012,0.417745642,,,,,,,,,,,,-4.884503251,10.021258,-2.586638935,50,5.708235343,7.729230034,-130.6369535,-5.712741305,-8.431506147,27.80796464,-14.8756061,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,7944b12b-aeda-11e8-ae34-484d7efbbbf7
134,9/2/18,2:03:40 PM,3,2,"Love, Austin",1000017398,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,3,Bottom,2,0,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,82.29946354,-2.322241662,-4.62241755,2298.360007,167.7563006,11:30,5.506738517,3.109041997,7.068222451,-35.20113009,4.26385606,-0.575902825,0.419740133,-1.146631833,76.21318678,-9.02671171,-4.73479218,0.452144753,,,,,,,,,,,,-0.912878468,3.032538085,-2.831403587,50,5.355966597,9.672737888,-119.4027959,-5.772323491,-1.322995903,22.15791084,-27.7791202,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,84176ef8-aeda-11e8-ae34-484d7efbbbf7
135,9/2/18,2:04:19 PM,3,3,"Love, Austin",1000017398,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,3,Bottom,2,1,1,Undefined,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.98232954,-1.966916856,-3.971096691,2195.226427,183.2109276,12:00,5.717884857,2.922733585,7.006038607,-18.23736138,15.9512322,0.798165655,2.424911272,-0.621887597,80.75270554,-5.438046269,-3.812966713,0.420835275,,,,,,,,,,,,-1.647220889,9.566150906,-2.680357658,50,5.590999755,8.925467413,-129.0226634,-4.850545122,-2.754032671,28.88759442,-16.18014495,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,9cfd17b7-aeda-11e8-ae34-484d7efbbbf7
136,9/2/18,2:04:56 PM,3,4,"Love, Austin",1000017398,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,3,Bottom,2,1,2,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,81.56790613,-2.277925226,-3.300727564,2347.48678,97.00235666,9:15,5.588701582,2.976089723,6.990394583,-37.54096971,2.625620504,-8.795641784,0.344405621,-0.791004019,75.75273343,-9.406642474,-5.013417632,0.456146137,,,,,,,,,,,,4.038790931,2.09755689,-2.770931812,50,5.436244336,7.118053628,-118.5463254,-5.709392504,5.767238591,21.9275408,-29.17881774,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,b0add6fd-aeda-11e8-ae34-484d7efbbbf7
137,9/2/18,2:05:21 PM,3,5,"Love, Austin",1000017398,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,3,Bottom,2,2,2,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,89.57923198,-1.789939579,-3.058454903,2129.983856,229.5986954,1:45,5.63513107,3.280790317,6.785120736,-21.27727619,12.57614082,12.84208278,2.228372576,1.618784751,81.47091377,-5.850757828,-0.523271592,0.418767312,,,,,,,,,,,,-8.042633338,7.54253242,-3.086311705,50,5.510689866,6.433265688,-130.0526969,-4.636308172,-13.69937713,28.6644477,-19.32651569,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,c25ded66-aeda-11e8-ae34-484d7efbbbf7
138,9/2/18,2:05:56 PM,3,6,"Love, Austin",1000017398,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,3,Bottom,2,2,2,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.0764852,0.532838986,-3.094648296,2153.613096,173.8594832,11:45,5.764996717,2.788984417,7.005257856,-17.89949481,16.26394385,-1.558271355,4.783466335,-0.165129786,80.31610258,-2.888364813,-3.405313954,0.420680428,,,,,,,,,,,,-0.098018498,8.986550877,-2.599705831,50,5.790922333,7.052650783,-129.2831523,0.819598297,-0.163836968,30.07285985,-17.15311601,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,d47e15c5-aeda-11e8-ae34-484d7efbbbf7
139,9/2/18,2:06:23 PM,3,7,"Love, Austin",1000017398,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,3,Bottom,2,3,2,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,87.91309201,-1.415054755,-3.950455785,2132.909181,235.6120664,1:45,5.607510763,3.116877272,6.834093736,-27.79384519,7.060481843,8.086797502,1.975251051,0.216991167,80.74952264,-6.723819553,-2.367708721,0.424912854,,,,,,,,,,,,-5.566850346,4.328409962,-2.866279971,50,5.506586851,8.509959676,-127.6476203,-3.953600284,-9.211630874,25.559373,-25.01170138,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,e665040a-aeda-11e8-ae34-484d7efbbbf7
